"Date","Time","Julian","Precip","Pyranometer","PAR","Temp","RH","Wind","WindDir",P,"DateTime"
"27-Oct-2009","07:30",300,0.0,0.029,55.74,2.234,98.1,0.0,128.5,1027,"2009-10-27T07:30:00"
"27-Oct-2009","07:45",300,0.0,0.042,80.4,2.7,98.0,0.0,264.6,1027,"2009-10-27T07:45:00"
"27-Oct-2009","08:00",300,0.0,0.045,86.7,3.114,97.9,0.0,225.7,1027,"2009-10-27T08:00:00"
"27-Oct-2009","08:15",300,0.0,0.05,94.6,3.474,97.8,0.0,82.5,1026,"2009-10-27T08:15:00"
"27-Oct-2009","08:30",300,0.0,0.067,127.5,4.033,97.7,0.0,342.0,1026,"2009-10-27T08:30:00"
"27-Oct-2009","08:45",300,0.0,0.097,185.3,4.858,97.6,0.0,259.6,1026,"2009-10-27T08:45:00"
"27-Oct-2009","09:00",300,0.0,0.093,177.8,5.721,97.6,0.0,295.6,1025,"2009-10-27T09:00:00"
"27-Oct-2009","09:15",300,0.0,0.088,169.1,6.505,97.7,0.0,266.8,1025,"2009-10-27T09:15:00"
"27-Oct-2009","09:30",300,0.0,0.078,152.0,6.93,97.7,0.0,250.2,1025,"2009-10-27T09:30:00"
"27-Oct-2009","09:45",300,0.0,0.071,141.6,7.4,97.8,0.0,219.7,1025,"2009-10-27T09:45:00"
"27-Oct-2009","10:00",300,0.0,0.093,184.0,8.18,97.8,0.121,154.8,1025,"2009-10-27T10:00:00"
"27-Oct-2009","10:15",300,0.0,0.072,144.4,8.95,97.7,0.347,122.2,1025,"2009-10-27T10:15:00"
"27-Oct-2009","10:30",300,0.0,0.061,127.1,9.37,91.4,0.822,126.5,1024,"2009-10-27T10:30:00"
"27-Oct-2009","10:45",300,0.0,0.063,129.7,9.57,86.9,0.286,110.6,1024,"2009-10-27T10:45:00"
"27-Oct-2009","11:00",300,0.0,0.066,134.0,9.84,84.9,0.485,88.4,1024,"2009-10-27T11:00:00"
"27-Oct-2009","11:15",300,0.0,0.083,166.5,10.11,83.4,0.728,82.1,1024,"2009-10-27T11:15:00"
"27-Oct-2009","11:30",300,0.0,0.083,162.8,10.3,82.1,0.725,86.2,1024,"2009-10-27T11:30:00"
"27-Oct-2009","11:45",300,0.0,0.125,247.4,10.48,80.4,0.298,115.7,1023,"2009-10-27T11:45:00"
"27-Oct-2009","12:00",300,0.0,0.163,326.4,10.81,78.8,0.496,87.9,1023,"2009-10-27T12:00:00"
"27-Oct-2009","12:15",300,0.0,0.165,329.7,11.01,76.3,0.979,102.2,1023,"2009-10-27T12:15:00"
"27-Oct-2009","12:30",300,0.0,0.153,307.6,11.04,76.2,1.391,106.7,1022,"2009-10-27T12:30:00"
"27-Oct-2009","12:45",300,0.0,0.158,318.5,11.03,75.5,1.584,86.0,1022,"2009-10-27T12:45:00"
"27-Oct-2009","13:00",300,0.0,0.148,298.0,11.18,75.2,1.22,81.9,1022,"2009-10-27T13:00:00"
"27-Oct-2009","13:15",300,0.0,0.115,230.9,11.11,75.4,1.597,94.9,1021,"2009-10-27T13:15:00"
"27-Oct-2009","13:30",300,0.0,0.109,219.4,11.08,75.9,1.731,95.1,1021,"2009-10-27T13:30:00"
"27-Oct-2009","13:45",300,0.0,0.101,205.6,11.04,76.0,1.792,88.5,1021,"2009-10-27T13:45:00"
"27-Oct-2009","14:00",300,0.0,0.078,159.9,10.95,76.8,1.595,91.5,1021,"2009-10-27T14:00:00"
"27-Oct-2009","14:15",300,0.0,0.061,125.5,10.9,77.4,1.169,86.2,1021,"2009-10-27T14:15:00"
"27-Oct-2009","14:30",300,0.0,0.077,158.0,10.9,77.7,1.309,83.2,1021,"2009-10-27T14:30:00"
"27-Oct-2009","14:45",300,0.0,0.036,75.9,10.9,78.6,0.514,78.0,1021,"2009-10-27T14:45:00"
"27-Oct-2009","15:00",300,0.0,0.018,37.67,10.69,80.4,0.848,73.0,1021,"2009-10-27T15:00:00"
"27-Oct-2009","15:15",300,0.0,0.017,35.75,10.28,85.3,0.407,74.7,1021,"2009-10-27T15:15:00"
"27-Oct-2009","15:30",300,0.254,0.011,23.87,9.76,90.6,0.0,64.53,1021,"2009-10-27T15:30:00"
"27-Oct-2009","15:45",300,0.254,0.01,21.57,9.54,93.1,0.0,127.0,1021,"2009-10-27T15:45:00"
"27-Oct-2009","16:00",300,0.0,0.007,14.41,9.45,94.3,0.072,88.8,1021,"2009-10-27T16:00:00"
"27-Oct-2009","16:15",300,0.0,0.004,8.95,9.37,95.1,0.218,93.9,1021,"2009-10-27T16:15:00"
"27-Oct-2009","16:30",300,0.254,0.002,5.373,9.28,95.5,0.265,102.5,1020,"2009-10-27T16:30:00"
"27-Oct-2009","16:45",300,0.0,0.001,1.808,9.27,95.8,0.072,107.5,1021,"2009-10-27T16:45:00"
"27-Oct-2009","17:00",300,0.254,0.0,0.509,9.21,96.0,0.071,112.5,1021,"2009-10-27T17:00:00"
"27-Oct-2009","17:15",300,0.0,0.0,0.125,9.12,96.2,0.107,103.2,1021,"2009-10-27T17:15:00"
"27-Oct-2009","17:30",300,0.254,0.0,0.055,9.04,96.3,0.096,116.3,1021,"2009-10-27T17:30:00"
"27-Oct-2009","17:45",300,0.254,0.0,0.055,9.02,96.4,0.021,72.5,1021,"2009-10-27T17:45:00"
"27-Oct-2009","18:00",300,0.254,0.0,0.065,9.01,96.5,0.246,86.6,1021,"2009-10-27T18:00:00"
"27-Oct-2009","18:15",300,0.254,0.0,0.025,8.98,96.6,0.0,78.2,1021,"2009-10-27T18:15:00"
"27-Oct-2009","18:30",300,0.0,0.0,0.06,8.99,96.7,0.0,72.8,1021,"2009-10-27T18:30:00"
"27-Oct-2009","18:45",300,0.254,0.0,0.07,9.05,96.8,0.283,81.3,1021,"2009-10-27T18:45:00"
"27-Oct-2009","19:00",300,0.0,0.0,0.03,9.19,96.9,0.755,70.3,1021,"2009-10-27T19:00:00"
"27-Oct-2009","19:15",300,0.0,0.0,0.105,9.24,96.9,1.143,91.8,1021,"2009-10-27T19:15:00"
"27-Oct-2009","19:30",300,0.0,0.0,0.195,9.25,96.9,1.368,87.8,1021,"2009-10-27T19:30:00"
"27-Oct-2009","19:45",300,0.0,0.0,0.26,9.23,96.9,0.969,76.2,1021,"2009-10-27T19:45:00"
"27-Oct-2009","20:00",300,0.0,0.0,0.14,9.2,96.8,0.469,64.52,1021,"2009-10-27T20:00:00"
"27-Oct-2009","20:15",300,0.0,0.0,0.025,9.2,96.7,0.342,74.5,1021,"2009-10-27T20:15:00"
"27-Oct-2009","20:30",300,0.0,0.0,0.0,9.2,96.6,0.668,75.3,1021,"2009-10-27T20:30:00"
"27-Oct-2009","20:45",300,0.0,0.0,0.005,9.19,96.4,0.366,64.02,1021,"2009-10-27T20:45:00"
"27-Oct-2009","21:00",300,0.0,0.0,0.0,9.18,96.3,0.4,61.27,1021,"2009-10-27T21:00:00"
"27-Oct-2009","21:15",300,0.0,0.0,0.005,9.15,96.1,0.004,61.38,1021,"2009-10-27T21:15:00"
"27-Oct-2009","21:30",300,0.0,0.0,0.005,9.14,96.0,0.16,70.0,1021,"2009-10-27T21:30:00"
"27-Oct-2009","21:45",300,0.0,0.0,0.0,9.14,95.9,0.019,54.5,1021,"2009-10-27T21:45:00"
"27-Oct-2009","22:00",300,0.0,0.0,0.01,9.15,95.9,0.003,92.0,1021,"2009-10-27T22:00:00"
"27-Oct-2009","22:15",300,0.0,0.0,0.045,9.18,95.8,0.0,102.9,1021,"2009-10-27T22:15:00"
"27-Oct-2009","22:30",300,0.0,0.0,0.025,9.17,95.9,0.0,111.0,1021,"2009-10-27T22:30:00"
"27-Oct-2009","22:45",300,0.0,0.0,0.03,9.17,95.9,0.018,66.33,1021,"2009-10-27T22:45:00"
"27-Oct-2009","23:00",300,0.0,0.0,0.13,9.17,96.0,0.015,89.8,1020,"2009-10-27T23:00:00"
"27-Oct-2009","23:15",300,0.0,0.0,0.629,9.18,96.0,0.024,95.6,1020,"2009-10-27T23:15:00"
"27-Oct-2009","23:30",300,0.254,0.0,0.824,9.16,96.1,0.167,93.8,1020,"2009-10-27T23:30:00"
"27-Oct-2009","23:45",300,0.0,0.0,0.759,9.13,96.3,0.245,79.4,1020,"2009-10-27T23:45:00"
"27-Oct-2009","00:00",300,0.0,0.0,0.734,9.12,96.4,0.352,74.9,1020,"2009-10-27T00:00:00"
"28-Oct-2009","00:15",301,0.0,0.0,0.699,9.1,96.4,0.188,76.1,1019,"2009-10-28T00:15:00"
"28-Oct-2009","00:30",301,0.0,0.0,0.465,9.1,96.4,0.375,69.1,1019,"2009-10-28T00:30:00"
"28-Oct-2009","00:45",301,0.0,0.0,0.255,9.11,96.2,0.258,78.2,1019,"2009-10-28T00:45:00"
"28-Oct-2009","01:00",301,0.0,0.0,0.01,9.12,96.0,0.379,67.26,1019,"2009-10-28T01:00:00"
"28-Oct-2009","01:15",301,0.0,0.0,0.02,9.15,95.8,0.168,73.3,1019,"2009-10-28T01:15:00"
"28-Oct-2009","01:30",301,0.0,0.0,0.025,9.15,95.6,0.063,113.7,1019,"2009-10-28T01:30:00"
"28-Oct-2009","01:45",301,0.0,0.0,0.0,9.15,95.5,0.19,81.2,1019,"2009-10-28T01:45:00"
"28-Oct-2009","02:00",301,0.0,0.0,0.005,9.13,95.2,0.243,71.0,1019,"2009-10-28T02:00:00"
"28-Oct-2009","02:15",301,0.0,0.0,0.005,9.1,94.9,0.153,72.8,1019,"2009-10-28T02:15:00"
"28-Oct-2009","02:30",301,0.0,0.0,0.0,9.08,94.7,0.164,70.6,1019,"2009-10-28T02:30:00"
"28-Oct-2009","02:45",301,0.0,0.0,0.005,9.12,94.6,0.138,102.0,1019,"2009-10-28T02:45:00"
"28-Oct-2009","03:00",301,0.0,0.0,0.005,9.11,94.4,0.21,106.1,1019,"2009-10-28T03:00:00"
"28-Oct-2009","03:15",301,0.0,0.0,0.0,9.11,94.3,0.311,124.1,1019,"2009-10-28T03:15:00"
"28-Oct-2009","03:30",301,0.0,0.0,0.0,9.13,94.0,1.093,95.1,1019,"2009-10-28T03:30:00"
"28-Oct-2009","03:45",301,0.0,0.0,0.0,9.14,93.5,0.481,94.6,1019,"2009-10-28T03:45:00"
"28-Oct-2009","04:00",301,0.0,0.0,0.0,9.2,93.1,0.524,75.2,1019,"2009-10-28T04:00:00"
"28-Oct-2009","04:15",301,0.0,0.0,0.0,9.27,93.1,0.421,93.8,1019,"2009-10-28T04:15:00"
"28-Oct-2009","04:30",301,0.0,0.0,0.0,9.29,93.1,0.512,86.7,1019,"2009-10-28T04:30:00"
"28-Oct-2009","04:45",301,0.0,0.0,0.0,9.3,92.7,0.654,90.8,1019,"2009-10-28T04:45:00"
"28-Oct-2009","05:00",301,0.0,0.0,0.0,9.32,92.2,1.057,74.2,1019,"2009-10-28T05:00:00"
"28-Oct-2009","05:15",301,0.0,0.0,0.01,9.3,91.9,1.198,76.8,1019,"2009-10-28T05:15:00"
"28-Oct-2009","05:30",301,0.0,0.0,0.46,9.27,92.2,1.362,81.7,1019,"2009-10-28T05:30:00"
"28-Oct-2009","05:45",301,0.0,0.0,0.919,9.23,92.5,0.964,105.1,1019,"2009-10-28T05:45:00"
"28-Oct-2009","06:00",301,0.254,0.0,0.904,8.98,93.8,0.815,96.1,1020,"2009-10-28T06:00:00"
"28-Oct-2009","06:15",301,0.254,0.0,1.009,8.81,94.6,1.085,100.3,1020,"2009-10-28T06:15:00"
"28-Oct-2009","06:30",301,0.508,0.001,2.338,8.75,95.0,0.703,124.2,1020,"2009-10-28T06:30:00"
"28-Oct-2009","06:45",301,0.254,0.002,6.029,8.65,95.3,0.603,95.5,1020,"2009-10-28T06:45:00"
"28-Oct-2009","07:00",301,0.508,0.005,10.81,8.61,95.5,0.49,85.1,1020,"2009-10-28T07:00:00"
"28-Oct-2009","07:15",301,0.254,0.011,22.66,8.78,96.0,1.373,83.6,1019,"2009-10-28T07:15:00"
"28-Oct-2009","07:30",301,0.0,0.014,27.89,8.98,96.3,1.628,67.87,1019,"2009-10-28T07:30:00"
"28-Oct-2009","07:45",301,0.0,0.017,36.19,9.19,96.5,1.346,69.84,1019,"2009-10-28T07:45:00"
"28-Oct-2009","08:00",301,0.0,0.024,51.28,9.57,96.6,1.887,67.45,1019,"2009-10-28T08:00:00"
"28-Oct-2009","08:15",301,0.0,0.025,51.8,9.71,96.3,1.889,70.5,1018,"2009-10-28T08:15:00"
"28-Oct-2009","08:30",301,0.0,0.02,44.08,9.76,95.9,2.031,65.04,1019,"2009-10-28T08:30:00"
"28-Oct-2009","08:45",301,0.0,0.02,43.86,9.78,95.8,1.808,72.5,1019,"2009-10-28T08:45:00"
"28-Oct-2009","09:00",301,0.0,0.019,43.2,9.7,95.9,2.209,75.9,1018,"2009-10-28T09:00:00"
"28-Oct-2009","09:15",301,0.0,0.027,61.61,9.63,96.0,2.213,75.4,1019,"2009-10-28T09:15:00"
"28-Oct-2009","09:30",301,0.254,0.026,58.89,9.59,96.2,2.332,76.9,1018,"2009-10-28T09:30:00"
"28-Oct-2009","09:45",301,0.0,0.021,49.44,9.58,96.5,2.4,81.7,1018,"2009-10-28T09:45:00"
"28-Oct-2009","10:00",301,0.0,0.02,48.52,9.59,96.5,2.436,87.2,1018,"2009-10-28T10:00:00"
"28-Oct-2009","10:15",301,0.0,0.019,45.83,9.62,96.5,2.7,70.3,1018,"2009-10-28T10:15:00"
"28-Oct-2009","10:30",301,0.254,0.022,52.45,9.61,96.6,2.383,69.77,1017,"2009-10-28T10:30:00"
"28-Oct-2009","10:45",301,0.0,0.036,81.3,9.64,96.7,2.541,69.54,1017,"2009-10-28T10:45:00"
"28-Oct-2009","11:00",301,0.254,0.05,109.7,9.71,96.8,2.713,75.0,1017,"2009-10-28T11:00:00"
"28-Oct-2009","11:15",301,0.254,0.058,126.3,9.72,96.7,2.748,69.97,1017,"2009-10-28T11:15:00"
"28-Oct-2009","11:30",301,0.0,0.072,156.3,9.52,96.6,2.853,68.72,1016,"2009-10-28T11:30:00"
"28-Oct-2009","11:45",301,0.508,0.054,117.6,9.36,96.6,3.443,67.2,1016,"2009-10-28T11:45:00"
"28-Oct-2009","12:00",301,0.254,0.053,117.9,9.37,96.6,2.881,72.8,1015,"2009-10-28T12:00:00"
"28-Oct-2009","12:15",301,0.254,0.035,80.3,9.42,96.6,2.812,70.3,1015,"2009-10-28T12:15:00"
"28-Oct-2009","12:30",301,0.254,0.025,60.52,9.39,96.6,2.246,75.5,1015,"2009-10-28T12:30:00"
"28-Oct-2009","12:45",301,0.254,0.019,48.98,9.45,96.8,2.252,75.2,1015,"2009-10-28T12:45:00"
"28-Oct-2009","13:00",301,0.254,0.013,37.28,9.38,96.8,1.618,87.3,1015,"2009-10-28T13:00:00"
"28-Oct-2009","13:15",301,1.27,0.009,28.05,9.27,96.8,1.797,94.0,1016,"2009-10-28T13:15:00"
"28-Oct-2009","13:30",301,2.54,0.011,34.25,9.06,96.8,1.861,99.1,1016,"2009-10-28T13:30:00"
"28-Oct-2009","13:45",301,1.778,0.009,28.39,8.89,96.8,1.376,112.5,1016,"2009-10-28T13:45:00"
"28-Oct-2009","14:00",301,1.524,0.012,34.55,8.65,96.8,2.006,99.0,1016,"2009-10-28T14:00:00"
"28-Oct-2009","14:15",301,1.778,0.01,28.2,8.6,96.7,2.306,89.2,1016,"2009-10-28T14:15:00"
"28-Oct-2009","14:30",301,1.524,0.007,20.29,8.48,96.5,2.286,89.6,1016,"2009-10-28T14:30:00"
"28-Oct-2009","14:45",301,1.27,0.006,17.04,8.37,96.3,2.151,96.6,1016,"2009-10-28T14:45:00"
"28-Oct-2009","15:00",301,1.27,0.003,12.24,8.36,96.3,2.191,101.2,1016,"2009-10-28T15:00:00"
"28-Oct-2009","15:15",301,1.27,0.002,8.42,8.37,96.3,1.919,105.1,1017,"2009-10-28T15:15:00"
"28-Oct-2009","15:30",301,1.27,0.002,6.774,8.5,96.3,2.083,108.8,1017,"2009-10-28T15:30:00"
"28-Oct-2009","15:45",301,2.286,0.002,7.84,8.5,96.3,2.101,97.1,1017,"2009-10-28T15:45:00"
"28-Oct-2009","16:00",301,1.524,0.002,5.765,8.46,96.3,1.76,107.2,1017,"2009-10-28T16:00:00"
"28-Oct-2009","16:15",301,1.27,0.001,3.692,8.41,96.3,1.901,96.0,1017,"2009-10-28T16:15:00"
"28-Oct-2009","16:30",301,2.032,0.001,2.343,8.52,96.3,2.048,107.8,1017,"2009-10-28T16:30:00"
"28-Oct-2009","16:45",301,1.016,0.0,1.539,8.67,96.4,2.726,65.28,1017,"2009-10-28T16:45:00"
"28-Oct-2009","17:00",301,0.762,0.0,0.924,8.65,96.1,2.647,87.5,1018,"2009-10-28T17:00:00"
"28-Oct-2009","17:15",301,0.762,0.0,0.889,8.67,95.8,3.232,69.72,1018,"2009-10-28T17:15:00"
"28-Oct-2009","17:30",301,0.762,0.0,0.899,8.72,95.6,2.8,67.39,1018,"2009-10-28T17:30:00"
"28-Oct-2009","17:45",301,1.27,0.0,0.799,8.61,95.6,2.388,76.2,1018,"2009-10-28T17:45:00"
"28-Oct-2009","18:00",301,1.524,0.0,0.904,8.41,95.4,3.033,75.7,1018,"2009-10-28T18:00:00"
"28-Oct-2009","18:15",301,0.508,0.0,0.964,8.39,95.4,3.216,73.9,1018,"2009-10-28T18:15:00"
"28-Oct-2009","18:30",301,0.508,0.0,0.909,8.49,95.4,2.258,79.6,1018,"2009-10-28T18:30:00"
"28-Oct-2009","18:45",301,0.762,0.0,0.899,8.56,95.4,2.448,75.2,1018,"2009-10-28T18:45:00"
"28-Oct-2009","19:00",301,0.254,0.0,0.954,8.64,95.0,2.902,88.0,1018,"2009-10-28T19:00:00"
"28-Oct-2009","19:15",301,0.254,0.0,0.919,8.59,94.8,2.091,106.3,1018,"2009-10-28T19:15:00"
"28-Oct-2009","19:30",301,0.508,0.0,0.904,8.51,94.9,1.721,85.5,1018,"2009-10-28T19:30:00"
"28-Oct-2009","19:45",301,0.508,0.0,0.949,8.47,94.9,2.109,91.1,1019,"2009-10-28T19:45:00"
"28-Oct-2009","20:00",301,0.254,0.0,0.949,8.42,94.6,2.568,77.4,1019,"2009-10-28T20:00:00"
"28-Oct-2009","20:15",301,0.508,0.0,0.934,8.38,94.3,2.769,82.8,1019,"2009-10-28T20:15:00"
"28-Oct-2009","20:30",301,0.254,0.0,0.949,8.36,94.4,2.293,80.8,1019,"2009-10-28T20:30:00"
"28-Oct-2009","20:45",301,0.254,0.0,0.954,8.36,94.2,2.731,76.3,1019,"2009-10-28T20:45:00"
"28-Oct-2009","21:00",301,0.0,0.0,1.179,8.38,93.6,2.438,71.5,1019,"2009-10-28T21:00:00"
"28-Oct-2009","21:15",301,0.0,0.0,1.594,8.45,93.3,2.206,73.5,1020,"2009-10-28T21:15:00"
"28-Oct-2009","21:30",301,0.254,0.0,0.764,8.45,92.3,2.608,69.83,1020,"2009-10-28T21:30:00"
"28-Oct-2009","21:45",301,0.0,0.0,0.22,8.44,91.1,2.233,87.6,1020,"2009-10-28T21:45:00"
"28-Oct-2009","22:00",301,0.0,0.0,0.744,8.41,90.7,2.048,93.1,1020,"2009-10-28T22:00:00"
"28-Oct-2009","22:15",301,0.0,0.0,0.909,8.2,91.4,2.407,104.9,1020,"2009-10-28T22:15:00"
"28-Oct-2009","22:30",301,0.0,0.0,1.139,7.96,91.7,2.098,105.5,1020,"2009-10-28T22:30:00"
"28-Oct-2009","22:45",301,0.0,0.0,1.489,7.85,92.1,1.55,97.6,1020,"2009-10-28T22:45:00"
"28-Oct-2009","23:00",301,0.0,0.0,1.419,7.83,91.5,1.69,109.8,1020,"2009-10-28T23:00:00"
"28-Oct-2009","23:15",301,0.0,0.0,0.994,7.87,89.4,2.035,95.9,1020,"2009-10-28T23:15:00"
"28-Oct-2009","23:30",301,0.0,0.0,0.934,7.87,87.8,1.706,105.5,1021,"2009-10-28T23:30:00"
"28-Oct-2009","23:45",301,0.0,0.0,0.425,7.81,86.4,1.974,117.9,1021,"2009-10-28T23:45:00"
"28-Oct-2009","00:00",301,0.0,0.0,0.0,7.86,85.4,1.847,95.9,1021,"2009-10-28T00:00:00"
"29-Oct-2009","00:15",302,0.0,0.0,0.0,7.87,84.4,1.701,113.5,1021,"2009-10-29T00:15:00"
"29-Oct-2009","00:30",302,0.0,0.0,0.0,7.86,83.1,1.665,106.6,1021,"2009-10-29T00:30:00"
"29-Oct-2009","00:45",302,0.0,0.0,0.0,7.76,82.8,1.589,99.0,1021,"2009-10-29T00:45:00"
"29-Oct-2009","01:00",302,0.0,0.0,0.0,7.67,82.3,1.665,110.0,1021,"2009-10-29T01:00:00"
"29-Oct-2009","01:15",302,0.0,0.0,0.005,7.5,83.3,1.535,144.5,1021,"2009-10-29T01:15:00"
"29-Oct-2009","01:30",302,0.0,0.0,0.0,6.913,85.8,1.212,151.0,1021,"2009-10-29T01:30:00"
"29-Oct-2009","01:45",302,0.0,0.0,0.0,6.642,86.2,1.306,134.9,1021,"2009-10-29T01:45:00"
"29-Oct-2009","02:00",302,0.0,0.0,0.0,6.499,86.1,1.246,134.3,1022,"2009-10-29T02:00:00"
"29-Oct-2009","02:15",302,0.0,0.0,0.0,6.412,85.6,0.993,212.2,1022,"2009-10-29T02:15:00"
"29-Oct-2009","02:30",302,0.0,0.0,0.0,6.278,84.9,1.345,198.9,1022,"2009-10-29T02:30:00"
"29-Oct-2009","02:45",302,0.0,0.0,0.01,6.187,84.0,1.743,177.5,1022,"2009-10-29T02:45:00"
"29-Oct-2009","03:00",302,0.0,0.0,0.0,6.077,82.7,1.818,178.3,1022,"2009-10-29T03:00:00"
"29-Oct-2009","03:15",302,0.0,0.0,0.0,5.949,82.1,1.638,125.3,1022,"2009-10-29T03:15:00"
"29-Oct-2009","03:30",302,0.0,0.0,0.0,5.809,81.7,1.24,89.3,1022,"2009-10-29T03:30:00"
"29-Oct-2009","03:45",302,0.0,0.0,0.0,5.604,81.6,1.749,107.3,1023,"2009-10-29T03:45:00"
"29-Oct-2009","04:00",302,0.0,0.0,0.0,5.521,81.4,1.841,115.1,1024,"2009-10-29T04:00:00"
"29-Oct-2009","04:15",302,0.0,0.0,0.0,5.437,80.5,1.741,169.2,1024,"2009-10-29T04:15:00"
"29-Oct-2009","04:30",302,0.0,0.0,0.005,5.275,80.3,1.553,243.4,1025,"2009-10-29T04:30:00"
"29-Oct-2009","04:45",302,0.0,0.0,0.0,5.138,79.8,1.455,142.2,1025,"2009-10-29T04:45:00"
"29-Oct-2009","05:00",302,0.0,0.0,0.0,4.908,79.7,0.991,200.4,1025,"2009-10-29T05:00:00"
"29-Oct-2009","05:15",302,0.0,0.0,0.0,4.553,81.0,0.972,217.0,1025,"2009-10-29T05:15:00"
"29-Oct-2009","05:30",302,0.0,0.0,0.005,4.303,81.9,0.798,180.9,1025,"2009-10-29T05:30:00"
"29-Oct-2009","05:45",302,0.0,0.0,0.0,4.175,82.0,0.631,207.9,1025,"2009-10-29T05:45:00"
"29-Oct-2009","06:00",302,0.0,0.0,0.235,4.11,82.2,0.878,248.3,1025,"2009-10-29T06:00:00"
"29-Oct-2009","06:15",302,0.0,0.002,4.54,4.149,81.9,0.871,203.6,1026,"2009-10-29T06:15:00"
"29-Oct-2009","06:30",302,0.0,0.008,18.39,4.108,81.7,0.649,176.9,1026,"2009-10-29T06:30:00"
"29-Oct-2009","06:45",302,0.0,0.019,42.84,4.095,81.4,0.733,173.9,1026,"2009-10-29T06:45:00"
"29-Oct-2009","07:00",302,0.0,0.034,75.0,4.2,81.2,0.589,133.8,1026,"2009-10-29T07:00:00"
"29-Oct-2009","07:15",302,0.0,0.046,106.9,4.262,80.8,0.784,119.7,1026,"2009-10-29T07:15:00"
"29-Oct-2009","07:30",302,0.0,0.048,123.5,4.308,80.6,0.909,180.9,1026,"2009-10-29T07:30:00"
"29-Oct-2009","07:45",302,0.0,0.08,172.5,4.556,80.2,0.702,146.2,1027,"2009-10-29T07:45:00"
"29-Oct-2009","08:00",302,0.0,0.072,170.2,4.949,78.9,0.8,132.3,1027,"2009-10-29T08:00:00"
"29-Oct-2009","08:15",302,0.0,0.055,156.1,4.99,78.5,0.438,105.7,1027,"2009-10-29T08:15:00"
"29-Oct-2009","08:30",302,0.0,0.047,144.7,5.046,79.1,0.228,73.9,1027,"2009-10-29T08:30:00"
"29-Oct-2009","08:45",302,0.0,0.064,163.1,5.215,79.6,0.003,106.4,1027,"2009-10-29T08:45:00"
"29-Oct-2009","09:00",302,0.0,0.083,172.7,5.667,79.4,0.501,104.4,1027,"2009-10-29T09:00:00"
"29-Oct-2009","09:15",302,0.0,0.089,177.5,6.203,78.0,0.913,117.1,1027,"2009-10-29T09:15:00"
"29-Oct-2009","09:30",302,0.0,0.116,236.3,6.585,77.6,0.756,153.3,1027,"2009-10-29T09:30:00"
"29-Oct-2009","09:45",302,0.0,0.226,441.4,7.26,76.3,1.08,109.9,1027,"2009-10-29T09:45:00"
"29-Oct-2009","10:00",302,0.0,0.317,593.9,7.92,74.4,1.088,109.9,1027,"2009-10-29T10:00:00"
"29-Oct-2009","10:15",302,0.0,0.506,917.0,8.67,72.3,1.458,116.7,1028,"2009-10-29T10:15:00"
"29-Oct-2009","10:30",302,0.0,0.533,965.0,9.1,69.94,1.627,118.3,1028,"2009-10-29T10:30:00"
"29-Oct-2009","10:45",302,0.0,0.552,1000.0,8.84,70.1,2.017,116.3,1028,"2009-10-29T10:45:00"
"29-Oct-2009","11:00",302,0.0,0.508,927.0,9.12,69.91,1.639,76.4,1028,"2009-10-29T11:00:00"
"29-Oct-2009","11:15",302,0.0,0.464,860.0,9.12,69.74,1.031,87.9,1028,"2009-10-29T11:15:00"
"29-Oct-2009","11:30",302,0.0,0.508,932.0,9.06,68.56,1.793,79.4,1027,"2009-10-29T11:30:00"
"29-Oct-2009","11:45",302,0.0,0.499,918.0,9.21,69.04,1.73,90.6,1027,"2009-10-29T11:45:00"
"29-Oct-2009","12:00",302,0.0,0.537,980.0,9.07,69.32,2.684,83.6,1027,"2009-10-29T12:00:00"
"29-Oct-2009","12:15",302,0.0,0.507,929.0,9.21,68.64,2.326,88.0,1027,"2009-10-29T12:15:00"
"29-Oct-2009","12:30",302,0.0,0.476,877.0,9.27,68.35,2.306,80.9,1027,"2009-10-29T12:30:00"
"29-Oct-2009","12:45",302,0.0,0.507,925.0,9.31,68.36,1.748,103.9,1027,"2009-10-29T12:45:00"
"29-Oct-2009","13:00",302,0.0,0.467,855.0,9.39,67.55,1.856,93.2,1027,"2009-10-29T13:00:00"
"29-Oct-2009","13:15",302,0.0,0.463,842.0,9.5,66.91,1.608,108.9,1027,"2009-10-29T13:15:00"
"29-Oct-2009","13:30",302,0.0,0.439,796.0,9.52,67.29,1.839,95.1,1027,"2009-10-29T13:30:00"
"29-Oct-2009","13:45",302,0.0,0.412,748.0,9.56,67.74,1.302,111.2,1027,"2009-10-29T13:45:00"
"29-Oct-2009","14:00",302,0.0,0.384,694.9,9.48,67.53,1.904,103.9,1027,"2009-10-29T14:00:00"
"29-Oct-2009","14:15",302,0.0,0.348,628.5,9.3,68.59,1.845,102.4,1027,"2009-10-29T14:15:00"
"29-Oct-2009","14:30",302,0.0,0.313,563.7,9.34,68.35,1.701,92.8,1027,"2009-10-29T14:30:00"
"29-Oct-2009","14:45",302,0.0,0.278,498.7,9.2,68.69,1.857,101.5,1027,"2009-10-29T14:45:00"
"29-Oct-2009","15:00",302,0.0,0.24,427.9,9.05,69.31,1.389,102.6,1026,"2009-10-29T15:00:00"
"29-Oct-2009","15:15",302,0.0,0.201,354.5,8.82,70.9,1.198,115.1,1027,"2009-10-29T15:15:00"
